source,nickname,date,title,text,href
twitter,opp1147,2022-11-29 21:51:24+00:00,,"160142
안 그래요, 윤선생님!」철민이 어머니가 내 눈치를 보면서 슬쩍 웃는다. 해운대호텔출장 화성국제테마파크 신촌 다정하게 지냈습니다.” 상대편 남자는",https://twitter.com/twitter/status/1597709840159162369
twitter,miumyao12,2022-11-29 21:03:11+00:00,,웃는게 세상에서 제일 사랑스러운 남자 https://t.co/K5FZsqBvF5,https://twitter.com/twitter/status/1597697703794085889
twitter,wodbslrns,2022-11-29 19:46:33+00:00,,RT @jak3yl: 너는 진짜 웃는 얼굴이 세상에서 제일 아름다운 남자야.. https://t.co/Qlnz8hg2gJ,https://twitter.com/twitter/status/1597678422301425671
twitter,lovehatewe,2022-11-29 19:41:59+00:00,,아니 진심 말해도 말해도 좋은 거: 헨 그냥 수시로 개지랄 떨듯 위선 떨지 마 게다가 너 딱히 누구라도 상관 없잖아 이러는 거에 진심으로 정곡 찔려서 아무 말 안 하고 웃는 에떤남자… 헨 그거 무슨 맥락인지… https://t.co/pxiggr4H0b,https://twitter.com/twitter/status/1597677270822711296
twitter,luvHALU,2022-11-29 19:23:14+00:00,,"RT @Can_u_feel_it__: 이강인 해냈다
윤두준 이 남자가 웃는다고요 https://t.co/N2jKU8qaj8",https://twitter.com/twitter/status/1597672554357207040
twitter,ecyyec,2022-11-29 19:13:31+00:00,,RT @jenoisgomaji: 이 시발 다시 보니깤ㅋㅋㅋㅋ민이 웃고잇네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ남편이 칼 들어도 웃는 남자가 상남자야 https://t.co/4umxcDIKC8,https://twitter.com/twitter/status/1597670106045108224
twitter,jenonyanya,2022-11-29 18:55:58+00:00,,RT @jenoisgomaji: 이 시발 다시 보니깤ㅋㅋㅋㅋ민이 웃고잇네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ남편이 칼 들어도 웃는 남자가 상남자야 https://t.co/4umxcDIKC8,https://twitter.com/twitter/status/1597665691687333889
twitter,DAMO_o_,2022-11-29 18:38:28+00:00,,"@sabeetree 실화냐..이남자..어디까지깜찍할셈이지..과하다..
냅다 눈물흘리면 더 당황해서 안절부절할듯 등에 식은땀 줄줄나겟음 하지만 애써 웃는 얼굴 ㅋ.ㅋ 당연하네..! 정 마음이 안 놓인다면 약속… https://t.co/AChYWRS3n1",https://twitter.com/twitter/status/1597661287433252864
twitter,itmustbealuv,2022-11-29 18:22:12+00:00,,RT @jak3yl: 너는 진짜 웃는 얼굴이 세상에서 제일 아름다운 남자야.. https://t.co/Qlnz8hg2gJ,https://twitter.com/twitter/status/1597657192018382848
twitter,jak3yl,2022-11-29 18:19:58+00:00,,너는 진짜 웃는 얼굴이 세상에서 제일 아름다운 남자야.. https://t.co/Qlnz8hg2gJ,https://twitter.com/twitter/status/1597656629524459521
twitter,cestla1988,2022-11-29 17:41:21+00:00,,"RT @1988ssu: 덕선이네 과 주점에 놀러가는 최택
눈에 쌍심지 켜고 남자들 견제함 그러다가 덕선이 해사하게 웃는 모습 보면 아 저 여자가 내 여자가 아니구나 오지랖이구나 깨닫고 신경 안 쓰는 척 하기",https://twitter.com/twitter/status/1597646912932687872
twitter,rrr_ub2,2022-11-29 17:41:18+00:00,,"RT @lemon00323: 와 근데 런쥔이는 내가 드림이었거나 
내가 같은 남자였어도 귀여워죽을라할듯
웃는거봐 새삼 느꼈어요 그냥 https://t.co/aVsLbD6rca",https://twitter.com/twitter/status/1597646899699666944
twitter,asdfasdafdf,2022-11-29 17:40:36+00:00,,@Beom_Gaegom 이드러내고 웃는거 ㅈㄴ 쾌남같고 섹시하고 .. .. ... 진짜 남자냄새 많이나서 좋음. .. . &lt;ㅋㄱㅋㅋㅋ,https://twitter.com/twitter/status/1597646725183070210
twitter,1988ssu,2022-11-29 17:28:17+00:00,,"덕선이네 과 주점에 놀러가는 최택
눈에 쌍심지 켜고 남자들 견제함 그러다가 덕선이 해사하게 웃는 모습 보면 아 저 여자가 내 여자가 아니구나 오지랖이구나 깨닫고 신경 안 쓰는 척 하기",https://twitter.com/twitter/status/1597643626036674560
