source,nickname,date,title,text,href
dc,ㅇㅇ,2022.08.21 19:18:23,8/21  웃남 은윈막공 후기,"

라이브는 묘미도 잊지만 잔인한 면도 있고 그 묘한 긴장에 몰입도 최고야 또 막공이 더해지면 다시는 이 감성의 시즌공연은 못본다는 마음에
시작 전부터 울컥하지 
은은 깔끔한 발성과 특유의 청량한 고음, 날카로우면서도 아름답다고 생각되는 넘버, 서사를 채워주는 연기로 챙겨보는 배우 중 한명이야
세종에 대한 거부감과 웃남이 지겨울거라는 선입견으로 자첫이
늦었고 몇번 못본 은윈공연 중 오늘 감성, 연기, 커튼콜까지 최고였어
세종종일반이라 짬내서 후다닥 쓰는 후기라 길게는 못 쓰지만
1막 나무위의 천사를 시작으로 처음부터 한음 한음 짚어가며
정성껏 불러줘서 너무 좋았어
은윈뿐 아니라 원래도 잘하던 향시아나와 양파파, 승대데이빗, 어린 윤우까지 최고의 컨디션으로 해줘서 몰입감 좋았지
1막에선 행복할 권리와 말도 안돼가 하이라이트였고
악쓰거나 크게 과하게 소리내지 않아도 절절하게 귀에 쏙쏙 들어왔어행복할 권리때 나도 모르게 눈물이 나서 당황하기도 했어
그 행복권리가 내마음을 대변해주는것 같은 느낌을 받았거든
2막에서는 그 눈을 떠 역시 기대하면서 들었는데 고음 원없이 들었고
웃는남자때 잠깐 텀이 있었는데 나한테는 정말 잠깐 흔들리는
일초의 시간정도라서 그게 크게 다가오지는 않았어
막공에는 힘이 들어가기도 하니까 더 잘해내려고 신경쓰다가 가사
번아웃이 왔나 싶은데 관객도 관객이지만 배우가 속상하겠지 싶어
그런데 대단한건 바로 흐름이어서 웃남 넘버 마무리하고
연기하는데 은윈은 은윈이더라
커튼콜때 우는 은 처음봤어
항상 깨발랄하고 밝은 사람으로 알고 말도 길게 안하면서도
진실하단 느낌 받았었는데 오늘 울컥하는거 참으며 힘들었다고
말하는거 보고 그 마음이 이해돼서 많이 놀라기도 같이 울기도 했어
누구보다 도전을 겁내지 않고 서사 꽉꽉채워 공연해준거 알고
있고 이후의 은의 또다른 도전도 응원해
여운이 남는 너무 좋은 공연이었다
은윈 수고했어요

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=35035&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.21 18:55:43,웃남 넘버 마이크가 터졌던 것 같음,"

1층 우블 2열에 앉아있어서 웃는남자 때 스피커로 마이크 두 번 터지는 거 들었는데
처음에 ""잔인한 것들"" 할 때 마이크가 터져서 육성으로만 나왔음
그 담부턴 당황해서 가사가 생각 안 난 것 같음
근데 커튼콜이랑 무인 때 진심 눈물 줄줄 흘렀다 ㅠㅠ
은윈 절대 못 보내 셔터 내려 ㅠㅠ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=35026&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.21 17:42:11,웃는남자 끝,"

은윈 가지마 ㅠㅠㅠㅠㅠ 

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=35011&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.21 16:43:51,ㅃ웃남 내용모르고,"

웃는남자 맆만 들어봤을때 '분노한 신께서 나같은 괴물 만든이유' 이 가사만 보고 선천적으로 그윈이 선천적으로 입찢어진채 태어난줄앎... 신이 만들었다고 하니깐

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=35003&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.21 15:55:41,웃는남자 인터,"

은양향숩은 전설이다 

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34996&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.21 12:09:50,웃는남자 사진 뜸,"

오늘 은윈 막공이라고 은윈 사진 세 장이나 풀어주네 

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34945&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.21 10:44:37,하얀구름 포근한 솜털과 같아,"

붉은 노을 달콤한 한잔의 홍차
세상가득 색을 칠해준 사람
내게 말해 저나무위의 천사가
웃는남자 사랑했다 많이
최고의 무대연출 넘버 배우들
 
올여름은 나에게 웃는남자야
내손에 쥐어쥔 표가 한장뿐이라는게 너모 슬프다

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34927&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.20 22:37:35,웃는남자 끝,"

깡윈 셈막!!! 넘 아쉽지만 오늘도 대레전 공연 넘 좋다ㅠㅠ
오늘따라 배우들 컨디션 좋은지 ... 감정도 오지구 ㅠ
진짜 오열하면서 노래하는거 너무.... ㅠㅠㅠㅠㅠ 아직도 울컥하네

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34796&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.20 20:55:27,웃는남자 인터,"

깡윈 세미막..ㅠ 세미막은 대레전이라는 그런 미신들..
역시 맞는것같다 1막부터 대레전 냄새가 솔솔 나네
민파파 자첫인데 오늘 문감 생파해줌ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34762&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.20 17:38:41,웃는남자 끝,"

오늘 모세 뭐야....?  
+ 솔데아 컷콜 때 뿌앵 터져서 은윈이 얼굴 감싸고 둥가둥가해줌 ㅠㅠㅠㅠㅠ 

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34656&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.20 15:55:57,웃는남자 인터,"

은신 은솔 페어막  ㅠㅠ 

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34581&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.20 12:21:27,웃는남자 New,"


",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34231&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.20 03:08:04,ㅃㅃ 새드엔딩 좋아해?,"

나 바발 꽉닫힌 해피엔딩 좋아하는 사람인데
취저당해서 회전돈 뮤지컬은 드라큘라 프랑켄 마타하리 웃는남자야
나만 그래?ㅋㅋㅋㅋ 좀 감정소모 큰 극에 왤케 취저 당하는지 모르겠어

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=34141&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.19 22:47:24,웃는남자 끝,"

미쳤나봐 나 장풍 맞은 것 같아.
아니 눈물 콧물 주륵주를 나오는데 어케 노래를 또 그렇게 해..?
쿄향 미쳤다 가지마ㅠㅠㅠㅠㅠㅠ
아무 말도 때 향 오늘따라 좀 더 신나 보인다??ㅋㅋㅋㅋㅋㅋ
**오늘의 관크: 빵빠레 바발 누구얔ㅋㅋㅋㅋ 나와....

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33995&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.19 21:02:15,웃는남자 인터,"

쿄윈플렌 광대 아니고 그냥 딱봐도 첨부터 귀족인데..?
말도 안 돼 진짜 말도 안 된다.
쿄위니는 세종을 찢네

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33962&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.19 18:09:30,웃는남자 뉴짤,"

ㅊㅊ emk 인스타그램 

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33916&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.19 17:44:54,웃는남자 끝,"

깡숩 페어막 ㅠㅠㅠ
- dc official App

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33912&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.19 16:45:07,웃는남자보고 느낀점 하나...,"

지방러라 자첫자막하고 후기쓰려니 너무 귀찮아서 느낀 점 하나만 말함...
2막 순서상으로는 그윈이 모두의 세상을 꿈꾸며 상위 1%들에게 그 눈을 뜨라고 호소하는데 1% XXX들이 조롱하고 멸시하니 거기에 환멸을 느낀 그윈이 웃는놈이 되며 모든걸 포기하고 비극적으로 끝이 났는데,
커튼콜에서는 먼저 그 눈을 떠를 부르고 난 후 사람들이 깨달아서 다 같이 모두의 세상을 부르고, 그윈이 다시 웃으며 데아, 우르수스를 만나 행복하게 끝이나서 너무 좋았음
커튼콜이 사후세계라는 바발말도 맞는거같고 어쨌든 그윈이 원하는대로 끝이 나서 기분좋게 보고 나옴
단순히 무대만 화려한게 아니라 세세하게 연출도 좋던데
첫장면에 커튼에 물결모양 비추면서 커튼이 올라가는게 배가 물에 잠기는걸 표현한것같아 좋았고,
바로 뒤 눈장면도 사람들이 눈을 직접 표현하면서 수북하게 눈이 쌓인 느낌이 들어서 좋았고,
2막때 무대에 물이 진짜 있어서 강물 표현한것도 좋았고,
(여기서 데아가 물 속에 있다가 나갈때 바닥 한번 슬쩍 쳐다보고 나가는게 보이더라 ㅋㅋ 혹시나 발 걸리면 다치면 안되니 조심해야지)
2막 엔딩때 천이 뭘 말하는건지 진짜 궁금했었는데 보라색 천 흔들리는게 진짜 이쁘고 비싸보였음
엄청 안정적으로 매달려있던데, 매달려있다고 보기엔 엄청 안정적이고, 뭔가 위에 올라가있다고보기에는 바로 밑에 천이 자연스럽게 흔들리고 있던데 신기했음
바이올린도 더블인 이유가 있었던게 많이 바쁘던데, 2막땐 호리병같은데 들어가서도 연주하고ㅋㅋ
바이올린 연주도 너무 좋았음
내려올때는 자세히 생각했었는데 쓰려니 귀찮네
여튼 서울까지 간 보람있는 관극이였음

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33899&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.19 16:00:53,웃는남자 인터,"

나왔는데 비 무슨일이야
- dc official App

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33893&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.19 15:37:58,어제 웃남,"

웃는남자때 
초록불 켜졌어?? 
불계속 흰거였던거같은데 
 - dc official App

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33884&search_pos=-43175&s_type=search_subject_memo&s_keyword=웃는남자&page=3
dc,ㅇㅇ,2022.08.18 22:39:25,웃는남자 끝,"

인터 인증 사진 재탕
커튼콜에서 양파파가 그윈한테 못도리 둘러줌ㅠ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33548&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.18 22:28:38,뮤지컬 가장 최고의 등장씬은?,"

1. 레베카 댄버스 부인 등장 미세스 드윈터
2. 웃는남자 그윈플렌 첫등장
3. 킹키부츠 레이즈업 롤라 등장
4. 지킬앤하이드 루시 침실에서 하이드 천둥 등장
5. 아이다 암네리스 트루쓰 전 담벼락 뒤에서 등장
+ 더 생각나는거 있으면 댓글로 얘기해줘!!

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33544&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.18 21:00:21,웃는남자 인터,"

향시아나 진짜 잘한다...

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33518&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.17 17:47:33,웃는남자 끝,"

인터불판도 없었네
막공 다가오니까 뭐 말이 필요없구나ㅠㅠㅠㅠㅠ
너에게로 갈게ㅡ 민파파가 깡윈 얼굴 만져줬어ㅜㅜ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=33027&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.17 09:40:34,ㅃ 웃남은 배우 역량이 진짜 중요한 뮤지컬같음,"

웃남 말고 모든 뮤지컬이 그런거 아는데 특히 엠개극들이 배우 역량이 진짜 중요한 듯??? 
서사가 중간중간 눈에 띄게 비어있는걸 납득시키려면 주연배우가 연기랑 노래로 잘 끌어가는 수 밖에 없잖아 웃는남자 보는데 진짜 너무 재밌는거야 이정도면 서사 다 이해되는데? 싶었는데 집에 와서 생각해보니까 그 빈 서사를 메꾸는건 스토리라기보다는 배우 연기였던 것 같더라고 물론 뮤지컬 전체적으로 서사의 한계가 있지만 난 엠개극이 그게 좀 심하다고 생각해서
모차르트 볼 때도 모차르트가 정말 중요하고 힘들겠다 느꼈는데 새삼 웃남보면서 또 느꼈어

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=32817&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.16 11:41:18,극중이나 넘버 중간에 볼륨 만지는 이유가 있어?,"

예시를 몇개 들어보자면,
지킬앤하이드 
보통 하이드 등장씬~얼랍1 부터 볼륨 훅 올리는거 체감됨
웃는남자 
특히 그눈을떠에서브릿지부터 볼륨 올리는거 
킹키부츠
섹스인더힐 에브리바디세이예레이즈업 등 
넘버들에서 초중반까지는 다소 조금작은 
음향으로 시작해서 중후반에성 볼륨 커짐
이렇게 하는게 넘버 자체에 기승전결을 위해서더 키우는건가?
그냥 처음부터 빵빵하게 키워줬으면 좋았을텐데
처음엔 뭔가 애매한 볼륨에서 시작해서 후반쯤가야그래 이맛이지!!하게 만드는지 의문이야
음악 했었던 친구들 데리고 관극가도
항상 이런 말들이 나오더라고
볼륨을 넘버 중간중간에 티나게 만지는게 느껴진다고
모든극들이 똑같이특히 커튼콜때 
오케가 진짜 빵빵하게 나오던데극중에도 
그렇게 빵빵하게 해줬으면 더 
웅장하게 공연을 즐길수있지 않을까 싶음

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=32479&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.16 09:59:59,웃는남자 3층이라도 가는게 좋음?,"

한번도 안봤는데 갑자기 넘 궁금해짐.. 걍 갈까?

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=32433&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.16 02:49:53,더 뮤지컬 라이브 더 안주냐,"

마타하리 : 더 뮤지컬 라이브
웃는남자 : 더 뮤지컬 라이브
줘

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=32377&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.15 22:35:05,웃는남자 끝,"

깡윈..... 항상 레전인거같음.... ㅠㅠㅠㅠ
아직 두장 더 남았는데 너무 아쉬움 .....
1막부터 레전의 기운이 느껴지더니 역시나 ㅠㅠ 최고다 깡윈

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=32256&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.15 20:52:28,웃는남자 인터,"

공연 취소됐어서 오랜만에 왔는데 너무 반갑고 새삼 너무 좋다 깡윈 ㅠㅠ
못본사이에 데이빗 더 얄미워졌네....... 나도 드디어 축하공연 빵빠레 들었닼ㅋㅋㅋㅋㅋㅋㅋ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=32230&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.14 23:30:19,ㅇㅅㅌㄱ) 웃는남자 오늘밤공 사진,"

향시아나 인스타

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31780&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.14 23:21:53,앰게야 내일은 은윈 박제 줄거지?,"

믿을게..매일 대레전 갱신하는데 안내주면 범죄임..암튼 범죄임..
나위천 궁전 캔잇비 넌내삶의전부 말도안돼 각하의소유 모두의세상 그눈을떠 웃는남자 주라
특히 모두의세상 내놔.

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31767&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.14 22:38:45,웃는남자 끝,"

은윈은 오늘도 세종을 날려...

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31707&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.14 20:55:41,웃는남자 인터미션,"

ㅋㅋㅋㅋㅋㅋ궁전때 그윈플렌 미친놈인줄ㅋㅋㅋㅋ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31642&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.14 17:42:26,웃는남자 끝,"

커튼콜 그 눈을 떠 찢었다

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31560&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.14 15:59:32,웃는남자 인터,"

오늘 민파파 오랜만에 봤더니 애드립이 ㅋㅋ 박수 몇번을 시켜요 ㅋㅋㅋ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31495&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.13 22:35:11,웃는남자 끝,"

220813 기억해 
 - dc official App

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31266&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.13 20:53:20,웃는남자 인터,"

은윈 미쳤다... 말도안돼...

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31198&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.13 17:38:43,웃는남자 끝,"

쿄랑 데아가 양파파 같이 들고 들어감 
두번째인데 오늘따라 오케 뭔가 조금 안맞는거는 기분탓??

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31108&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.13 15:59:38,웃는남자 인터,"

쿄 즐기면서 공연하니까 내가 기분이 더 좋다 ㅎㅎ
확실히 천국에 앉았다가 1층오니까 신세계 경험 하는 느낌...

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31067&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=1
dc,ㅇㅇ,2022.08.14 17:42:26,웃는남자 끝,"

커튼콜 그 눈을 떠 찢었다

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31560&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.14 15:59:32,웃는남자 인터,"

오늘 민파파 오랜만에 봤더니 애드립이 ㅋㅋ 박수 몇번을 시켜요 ㅋㅋㅋ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31495&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.13 22:35:11,웃는남자 끝,"

220813 기억해 
 - dc official App

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31266&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.13 20:53:20,웃는남자 인터,"

은윈 미쳤다... 말도안돼...

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31198&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.13 17:38:43,웃는남자 끝,"

쿄랑 데아가 양파파 같이 들고 들어감 
두번째인데 오늘따라 오케 뭔가 조금 안맞는거는 기분탓??

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31108&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.13 15:59:38,웃는남자 인터,"

쿄 즐기면서 공연하니까 내가 기분이 더 좋다 ㅎㅎ
확실히 천국에 앉았다가 1층오니까 신세계 경험 하는 느낌...

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=31067&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.13 02:50:10,0812 웃는남자 낮공 극호 후기,"

웃남 자첫이라 디테일한거는 잘 모르고 기억나는거 위주로 적어봄. 후기 처음써봐서 이렇게 쓰는게 맞나 싶은데 혹시 문제되는 내용 있으면 알려줘 수정할게!
자리는 내생에 다시 앉아볼 수 있을까 싶은 c블럭1열이었어.세종 처음 가보는데 멀다는말은 들었지만 이렇게 멀줄은 몰랐다.. 근데 먼거랑은 별개로 무대도 넓어서 배우들 사이드로갈땐 눈 빠지는 줄..그리고 무대 화려하다는 말 듣고 기대하고 갔는데 진짜 화려하더라. 그 큰 세종이 꽉차다니.. 무대보는 재미도 있어서 만족스러웠어.
자첫이지만 보기전에 결말 스포당했고.. 넘버는 가든파티, 나위천, 행권, 모세, 그눈을떠 정도만 듣고갔어.결말이랑 저 넘버들만 들었을땐 그윈이 이렇게 해맑고 깨발랄할거라고 생각도 못했는데 그래서 그런지 결말이 더 슬프게 다가온거같아ㅠㅠ
우선 처음에 어린 그윈 나올때 부터 너무 슬퍼서 혼남. 특히 조그만 아기가 더 조그만 아기를 안고 갈때 넘 기특하고 안쓰러워서 진짜 울뻔ㅠㅠㅠ
가든파티는 유튭에서 볼때도 화려하다고 생각했는데 실제로 보니까 더더 화려하고 웅장하더라. 의상 색감도 파스텔톤이라 너무 예뻤어.향시아나 처음 보는데 노래 너무 잘하고 예쁘고 우아해서 눈을 뗄 수가 없었어. 그냥 조시아나 그자체더라
그리고 나위천! 나무위의천사 뮤비보고 웃남 알게됐고 은 목소리로 듣고싶어서 온게 젤 컸는데 역시 너무 좋았어ㅠㅠ (근데 다른넘버에 더 감겨버린건 안비밀..)솔데아도 첨보는데 이미지 찰떡에 목소리 청아해서 듣는내내 행복했어ㅎㅎ
조시아나가 공연보러와서 데아, 우르수스, 그윈 셋이 인사할때 키는 은윈이 젤 큰데 젤 숙여서 폴더인사해가지고 속으로뻘하게 터짐ㅋㅋㅋㅋ 인사성 바른 그윈ㅋㅋㅋ
캔잇비.. 말로만듣던 그 캔잇비… 내가 감긴넘버가 이거야ㅠㅠㅠ 노래뿐만아니라 연기까지 넘 섬세하게 표현해서 듣는내내 내가 꿈꾸는거같았어ㅠㅠ 처음으로 희망을 가지고 행복해질 수 있을까 하는 설렘과 동시에 두려움이 느껴지는 복잡미묘한 감정표현을 너무 잘하더라ㅠㅠ  또 듣고싶어..진짜 은윈 캔잇비는 못들은사람 없어야돼 (근데 캔잇비 맆 뭐야.. 그러는게 어딨어ㅠㅠㅠㅠ)
행복할권리에서는 민르수스랑 은윈 둘다 안밀리고 에너지가 강해서 보는 내가 기빨리는 느낌. 둘다 대단해.. 민르수스 겉으로는 안그런척하지만 누구보다 그윈이랑 데아 사랑하는게 보여서 너무 좋았어ㅠㅠ 민파파 어떤극이든 볼때마다 노래연기 다 잘해서 믿보배됨
1막 지루하다고해서 걱정했는데 나는 크게 지루하진 않았어. 하지만 다들 얘기하듯이 웃남은 2막이 찐이다.. 10분 지난거같은데 벌써 끝나버림
2막 시작하고 그윈 침대위에서 폴짝폴짝 뛸때 트램펄린타는줄알았엌ㅋㅋㅋ 엄청 높이 잘뛰더랔ㅋㅋㅋ
그리고 모두의세상-그눈을떠-웃는남자 여기서부터는 정신못차렸음노래 너무 잘해.. 거기에 연기까지 더해져서 그냥 휘몰아침. 이제 본인이 새로운 세상으로 바꿀 수 있다고 희망에차서 얘기하다가 결국 바뀌는건 없고 바꿀 수조차 없다는걸 깨달은뒤엔 경멸하면서 모든걸 포기하고 돌아가려는데 그 감정이 객석까지 고스란히 느껴져서 엄청 몰입해서봄ㅠㅠ 급발진이 아니라 감정이 하나하나 쌓여서 서사를 완성시키는 느낌이라 너무 좋았어.
마지막에 데아랑 우르수스 나위천 같이 부를 때, 속으로 그윈 왜 안와..설마 데아죽고 오는거아니겠지..? 생각하고있는데 중간부터 노래 부르면서 나와서 너무 놀라고 다행이다 싶었음ㅠㅠㅠ 둘이 너무 예뻐서 흐뭇하게 보고있는데 그 뒤에 캔잇비맆..이게 이렇게 나올줄 몰랐다ㅠㅠㅠ
데아 죽고 그윈이 따라가는거 슬프지만 이해되는데 남겨진 우르수스 생각하니 너무 마음아팠어..그래도 커튼콜 너무 해맑고 셋이 너무 행복해보여서 좋더라ㅠㅠ
주조연할거없이 다들 너무 잘해서 오늘 애배 한가득 업어감.
자첫이라 이것저것 다 보려고 하다보니 디테일한걸 놓쳐서 넘 아쉬운데 나 왜 표없어..ㅠㅠ
웃남 극 자체에도 감겨서 전캐 다보고싶은데 왜때문에 벌써 막공주…
그런의미에서 사연에도 이 캐슷 그대로 데려올거지 엠개야..? 

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=30879&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.12 22:50:45,ㅃ 머글들 딱 유입하는 타이밍에 티켓가격을 올려버리네,"

머글극 레베카랑 지킬 - 유튜브 조회수 대박난 데스노트 - 쿄 몇년만의 뮤 복귀 웃는남자 - (ㅋㄷㄹ이지만 조 스위니 온다는 얘기가 있어서..아님말고) 조 스위니 - 내년에 오유, 물랑, 레미까지....
주변에 뮤 관심 보이는 사람들 많아져서 좋긴한데 티켓가격 올려버리면 다시 빠져나갈것같아서 아쉽다 짜증나고..ㅋㅋ

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=30727&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
dc,ㅇㅇ,2022.08.12 22:41:27,웃는남자 끝,"

오늘 후기
역시 깡윈 박제는 모세로.. 아니 그눈을떠로.. 아니 웃는남자로..

",https://gall.dcinside.com/mini/board/view/?id=theatergoing&no=30717&search_pos=-33175&s_type=search_subject_memo&s_keyword=웃는남자&page=2
