source,nickname,date,title,text,href
twitter,00909d,2022-11-28 06:01:36+00:00,,"RT @kzc_teatime: 📌김지철 배우 데뷔 11주년, 티타임 7주년 이벤트 안내

당일 &lt;원더보이&gt; 유료예매자 분들께 머냥이&amp;딱지(핏.춀배우) 폴라로이드를 드립니다:)

8/21(낮공) 2시 - 2시 50분까지 선착순 랜덤 11명
8/21(밤…",https://twitter.com/twitter/status/1597108425011662848
twitter,StaRWtMooN_,2022-11-27 23:42:27+00:00,,"우주에 그토록 별이 많다면, 우리의 밤은 왜 이다지도 어두울까요?

/김연수, 원더보이",https://twitter.com/twitter/status/1597013011905990656
twitter,Cherry071219,2022-11-27 13:02:49+00:00,,"🐗 랜덤 트위터 문답
──────────────────
손체리님은 최근 빠진 노래가 있다면 무엇인가요?
https://t.co/seVs3pGUus 
심플리뷰리풀 원더보이 투매뷰걸 태완미 스윙 
(샤이니 아틀란티스^^)",https://twitter.com/twitter/status/1596852042596700160
twitter,Cherry071219,2022-11-27 13:00:55+00:00,,"🐬 랜덤 트위터 문답
──────────────────
손체리님은 ‘하이틴’ 하면 가장 먼저 떠오르는 노래가 무엇인가요?
https://t.co/seVs3pGUus 
""원더보이"" ""런어웨이"" 
죄송합니다...",https://twitter.com/twitter/status/1596851564026556416
twitter,makha_23,2022-11-27 11:33:40+00:00,,이혁재가나의원더보이!!!!!!!! https://t.co/nDmMwx3MEz,https://twitter.com/twitter/status/1596829605335560197
twitter,5E3nighds2QbBs0,2022-11-27 10:47:20+00:00,,RT @2teukieteukie: 인간 원더보이 박정수💙 https://t.co/tVf9XYmOvR,https://twitter.com/twitter/status/1596817946151907329
twitter,b_____b00,2022-11-27 06:16:41+00:00,,"너는 이미 온전해. 우린 완벽하기 때문에 여기 살아 있는 거야. 
생명이란 원래 온전한 것이니까.

원더보이, 김연수",https://twitter.com/twitter/status/1596749833997783040
twitter,5E3nighds2QbBs0,2022-11-27 05:49:19+00:00,,"RT @hyukeerang_44: 원더보이 청량상큼 혁재🐰

https://t.co/G5GfmA11ZS

#은혁 #EUNHYUK https://t.co/pSt7rNlN3K",https://twitter.com/twitter/status/1596742949177790464
twitter,2teukieteukie,2022-11-26 13:01:15+00:00,,인간 원더보이 박정수💙 https://t.co/tVf9XYmOvR,https://twitter.com/twitter/status/1596489259510530049
twitter,0n_ondo,2022-11-26 12:48:24+00:00,,원더보이 넘 좋음 .. 🐬💙,https://twitter.com/twitter/status/1596486024334835715
twitter,E_AN0901,2022-11-26 11:10:52+00:00,,@round_1013 원더보이 사고싶어요!!!,https://twitter.com/twitter/status/1596461478953246722
twitter,teruterutt1,2022-11-26 08:11:04+00:00,,"RT @littlelady_bot2: 우울에는 절망과는 다른, 나름의 침몰 방식이 있었다. 절망이 강물 속으로 빠져드는 일이라면, 그래서 어느 정도 내려가면 다시 딛고 올라설 바닥에 닿는 식의 침몰이라면, 우울은 바닥을 짐작할 수 없는 심해로 빠져드…",https://twitter.com/twitter/status/1596416232714276864
twitter,Crazy__Jewelry,2022-11-26 02:04:43+00:00,,나도 흑발 이혁재 원더보이 볼 수 있는데... https://t.co/z4SBTgEsKb,https://twitter.com/twitter/status/1596324037281865730
twitter,hyukeerang_44,2022-11-25 19:43:58+00:00,,"원더보이 청량상큼 혁재🐰

https://t.co/G5GfmA11ZS

#은혁 #EUNHYUK https://t.co/pSt7rNlN3K",https://twitter.com/twitter/status/1596228218545385472
twitter,E_AN0901,2022-11-25 15:17:45+00:00,,@JIMIN_lv1013 원더보이 성인본인가용? 구매 원해요!!,https://twitter.com/twitter/status/1596161223460270080
twitter,talkae_when,2022-11-25 14:04:01+00:00,,엔시티드림원더보이커버기원3회차,https://twitter.com/twitter/status/1596142669314785280
twitter,littlelady_bot2,2022-11-25 13:29:11+00:00,,"우울에는 절망과는 다른, 나름의 침몰 방식이 있었다. 절망이 강물 속으로 빠져드는 일이라면, 그래서 어느 정도 내려가면 다시 딛고 올라설 바닥에 닿는 식의 침몰이라면, 우울은 바닥을 짐작할 수 없는 심해로 빠져드는 일과 비슷했다.
/김연수, 원더보이",https://twitter.com/twitter/status/1596133899423604737
twitter,makha_23,2022-11-25 12:05:32+00:00,,"RT @lxna_0404: 221119 원더보이 Wonder Boy 

혁재 완전 신났어‼️
인간 원더보이 청량함의 의인화 ㅠ🌊🌊

#SS9inHK #SS9inHK_Day1 #은혁 #Eunhyuk https://t.co/2s2kIpBEFs",https://twitter.com/twitter/status/1596112848568356865
twitter,Cherry071219,2022-11-25 04:18:07+00:00,,나 원더보이 좋아하네...🏃‍♂️,https://twitter.com/twitter/status/1595995220872957952
twitter,springduck_ori,2022-11-25 04:00:57+00:00,,"RT @lxna_0404: 221120 은혁 Wonder Boy 

원더보이 청량 혁재 🌊🌊 
신난거 넘 기여워🥹💙💙

#은혁 #Eunhyuk #SS9inHK #SS9inHK_Day2 https://t.co/QLvGSC2xW3",https://twitter.com/twitter/status/1595990900517539841
twitter,adpicknews,2022-11-24 23:35:57+00:00,,"스포키 : ‘원더보이’ 이강인은 데뷔전도 담대했다, 그가 필요한 이유도 증명 [카타르월드컵] https://t.co/GKcH0ziK3u",https://twitter.com/twitter/status/1595924209733365763
twitter,lee_kyoungsoon,2022-11-24 22:02:50+00:00,,"스포키 : ‘원더보이’ 이강인은 데뷔전도 담대했다, 그가 필요한 이유도 증명 [카타르월드컵] https://t.co/9FG05NYtL5",https://twitter.com/twitter/status/1595900778358530048
twitter,CheonmyeongY,2022-11-24 21:53:05+00:00,,"스포키 : ‘원더보이’ 이강인은 데뷔전도 담대했다, 그가 필요한 이유도 증명 [카타르월드컵] https://t.co/FeaVYmNiKX",https://twitter.com/twitter/status/1595898326226206720
twitter,makha_23,2022-11-24 08:50:03+00:00,,"내 눈으로 꼭 다시 봐야만 하는 혁재 헤메코
+ 금발 럼디디 
+ 금발 원더보이 https://t.co/GLMoGSbG9o",https://twitter.com/twitter/status/1595701268894609408
twitter,sistereunseok,2022-11-24 06:35:03+00:00,,"RT @rainbow__pic: 20220826 7시30분 뮤지컬 &lt;원더보이&gt; 커튼콜
정훈役  #이휘종 배우님 

🔗 https://t.co/66byXrxWZI https://t.co/XvrgoxfpxD",https://twitter.com/twitter/status/1595667295069941760
twitter,lxna_0404,2022-11-24 06:30:26+00:00,,"221120 은혁 Wonder Boy 

원더보이 청량 혁재 🌊🌊 
신난거 넘 기여워🥹💙💙

#은혁 #Eunhyuk #SS9inHK #SS9inHK_Day2 https://t.co/QLvGSC2xW3",https://twitter.com/twitter/status/1595666129984557057
twitter,mybabyrep_zzang,2022-11-24 00:23:33+00:00,,휘종이 뮤지컬 얼마만에보는지모르겟음 마지막은 대전 외쳐조선 🥹🥹크리스마스 근처에서 봤던것같은데ㅜㅜ 원더보이도 못가서 🥹,https://twitter.com/twitter/status/1595573801843978240
twitter,good_pot,2022-11-23 14:48:50+00:00,,그녀가 나를 쳐다봤다. 나는 그녀를 안았다. 뜨거울 수가 있을까. 그토록 뜨거울 수가. 어떻게 다른 사람의 몸이 그토록 뜨겁게 느껴질 수가 있을까. 그건 어쩌면 그때 우리가 아직은 젊고 여전히 성장하고 있었기 때문이었을지도_김연수『원더보이』p.316,https://twitter.com/twitter/status/1595429168782508032
twitter,uhyokdsq,2022-11-22 10:26:22+00:00,,"'골골' 역사 쓴 사카, '원더보이' 오웬 소환한 벨링엄
https://t.co/VfOZL0qfKz",https://twitter.com/twitter/status/1595000730464964608
twitter,bt7ycagoe,2022-11-22 08:17:11+00:00,,"'골골' 역사 쓴 사카, '원더보이' 오웬 소환한 벨링엄
https://t.co/JlFpximaXh",https://twitter.com/twitter/status/1594968221870092289
twitter,WOO988991,2022-11-22 05:34:41+00:00,,"'골골' 역사 쓴 사카, '원더보이' 오웬 소환한 벨링엄
https://t.co/qhnkpJGcTn",https://twitter.com/twitter/status/1594927325715791874
twitter,Ko_uskYo_sr_te,2022-11-22 05:08:26+00:00,,후레조 원더보이 커버하길.. 나나세리쿠 레이나선배님 파트맡길…,https://twitter.com/twitter/status/1594920721649913858
twitter,Ayeon1106,2022-11-22 03:05:23+00:00,,구퍼쇼에서 라떼 + 하파 + 원더보이 + 렛츠댄스 무대 너무 좋앗어,https://twitter.com/twitter/status/1594889752599314432
twitter,dan2_99,2022-11-22 02:49:48+00:00,,"RT @pdldgml9i: 🔗 '골골' 역사 쓴 사카, '원더보이' 오웬 소환한 벨링엄

51419-783328
https://t.co/hBERvKK7th",https://twitter.com/twitter/status/1594885830341951488
twitter,Cherry071219,2022-11-22 02:49:18+00:00,,"시험 2일차 보고 원더보이 들으니까 작살난다
워어어어어 원투쓰리렛츠고 예에에엥~
:임종",https://twitter.com/twitter/status/1594885706438316032
twitter,dhdhckcksn,2022-11-22 01:13:56+00:00,,"📗 '골골' 역사 쓴 사카, '원더보이' 오웬 소환한 벨링엄

25917-938147
https://t.co/b5rVje3Ls8",https://twitter.com/twitter/status/1594861706848899072
twitter,go4jlhs6,2022-11-21 22:53:06+00:00,,"👨‍👩‍👧 '골골' 역사 쓴 사카, '원더보이' 오웬 소환한 벨링엄

53316-425511
https://t.co/HrRSXwkgA1",https://twitter.com/twitter/status/1594826264849698817
twitter,pdldgml9i,2022-11-21 21:08:25+00:00,,"🔗 '골골' 역사 쓴 사카, '원더보이' 오웬 소환한 벨링엄

51419-783328
https://t.co/hBERvKK7th",https://twitter.com/twitter/status/1594799919403270144
twitter,wor1dnew,2022-11-21 17:01:10+00:00,,"'골골' 역사 쓴 사카, '원더보이' 오웬 소환한 벨링엄  https://t.co/88wiAKDrj9",https://twitter.com/twitter/status/1594737695535661057
twitter,Pp12061028,2022-11-21 02:05:12+00:00,,"팡푸포타
원더보이 1/3 - indigoblue https://t.co/Dbd2YBe95d #솸찬 #팡푸",https://twitter.com/twitter/status/1594512219558903809
twitter,19_lohee,2022-11-20 15:57:50+00:00,,"#국민 #국민연성
원더보이만 남아있습니다 :) https://t.co/ITDednyJZV",https://twitter.com/twitter/status/1594359370695213056
twitter,hiimnutz,2022-11-20 15:09:39+00:00,,원더보이 짱강아지가 넘 쭈아용 https://t.co/ZwGNFDxv5I,https://twitter.com/twitter/status/1594347243762749440
twitter,subaru004,2022-11-20 12:52:54+00:00,,@yubaeg7 원더보이 하게 ☺ https://t.co/AqmMYSIIdR,https://twitter.com/twitter/status/1594312833193644032
twitter,miangyieyo,2022-11-20 12:24:50+00:00,,원더보이 강쥐 여깃네…. https://t.co/oD2MhdiIi0,https://twitter.com/twitter/status/1594305767368437763
twitter,JIMIN_lv1013,2022-11-20 11:48:56+00:00,,"국민 소장본 양도합니다 ♡༘

달밤 다단계굴레 ❌
썸머 원더보이 - 1.0
수리 우리학교 쿼터백 - 2.3
수리 퍽메리킬 FMK 퍽메킬 - 1.2
잠꾸 인어왕자 수난기 - 0.4",https://twitter.com/twitter/status/1594296733412265987
twitter,key_words_bot,2022-11-20 09:39:43+00:00,,"그 시절에 우리가 어떤 사람이었는지
무엇을 두려워 하고 무엇을 갈망했는지
인파에 밀려 떨어지지 않기위해서 얼마나 세게 우리가 두손을 맞잡았는지 그런 기억들조차도 흔적도 없이 사라지겠지
그러고나면 그저 남는것이라고는 우울과 멜랑콜리뿐
(원더보이-김연수)",https://twitter.com/twitter/status/1594264213723426817
twitter,b_____b00,2022-11-20 08:16:59+00:00,,"그때 나는 뜨거운 여름 안에 있었지. 그때 나는 영원을 생각하고 있었어. 하늘이나 바다같은 것. 혹은 시간이나 공간, 우주 같은 것. 어쩌면 사랑같은 것.

원더보이, 김연수",https://twitter.com/twitter/status/1594243394301153281
twitter,talkae_when,2022-11-20 05:51:33+00:00,,엔시티드림원더보이커버기원2회차,https://twitter.com/twitter/status/1594206795395780608
twitter,syuju5,2022-11-20 01:49:00+00:00,,저 이제 은혁 원더보이라고 부를거임 사람이 어떻게 원더보이그자체,https://twitter.com/twitter/status/1594145753454170113
twitter,XD_aka666,2022-11-20 00:46:47+00:00,,"흑발에 청청 거기에.. 원더보이,망고.. 그리고 혃쟤.. 이게같이공존할수가있다니 죽고싶다",https://twitter.com/twitter/status/1594130099804045312
twitter,XD_aka666,2022-11-20 00:45:14+00:00,,흑발원더보이... 죽고십다 https://t.co/IGOcLGNnDB,https://twitter.com/twitter/status/1594129707024646144
twitter,b_____b00,2022-11-19 22:16:38+00:00,,"그렇게 대단한 1초라는 걸 알았더라면 아빠는 울지도 않았을 텐데요. 소주를 마시지도 않았을거고, 약병을 들고 죽겠다고 아들에게 소리치지도 않았을 테죠. 아빠 인생의 1초가 그렇게 많은 빛으로 가득했다는 걸 알았더라면 말이죠.

원더보이, 김연수",https://twitter.com/twitter/status/1594092310878306304
twitter,1106_F5REVER,2022-11-19 18:25:04+00:00,,"아무리생각해도
원더보이는 이혁재곡이고
에브리데이는 이동해곡임",https://twitter.com/twitter/status/1594034037391179776
twitter,kimmodelz,2022-11-19 18:10:53+00:00,,"RT @yonaxiaojie: 이상 소설전집, 나와 나타샤와 당나귀, 진달래꽃, 하늘과 바람과 별의 시, 무소유, 사슴, 원더보이, 길은 여기에, 낯익은 세상, 변신•시골의사, 달과 6펜스, 자기 앞의 생, 날개, 카라마조프가의 형제들 123 htt…",https://twitter.com/twitter/status/1594030464414912514
twitter,0n_ondo,2022-11-19 16:17:14+00:00,,@doob00_25 원더보이 진짜 사랑함ㅜㅜ 깡총깡총 뛰어다니는거 넘 귀여워 🥺,https://twitter.com/twitter/status/1594001865137876993
twitter,lennonsonsale,2022-11-19 16:02:42+00:00,,이역쟤 원더보이 내 **버튼,https://twitter.com/twitter/status/1593998208392638466
twitter,lxna_0404,2022-11-19 15:33:38+00:00,,"221119 원더보이 Wonder Boy 

혁재 완전 신났어‼️
인간 원더보이 청량함의 의인화 ㅠ🌊🌊

#SS9inHK #SS9inHK_Day1 #은혁 #Eunhyuk https://t.co/2s2kIpBEFs",https://twitter.com/twitter/status/1593990891068616704
twitter,ilove_anchovy,2022-11-19 14:19:13+00:00,,"난 진짜 사울콘에서의 원더보이 기억이 없음 
왜냐면 정수씨가 2층 난입한 바로 앞에 있었거든 ㅋㅋ 데박임 
이렇게라도 스스로 위로를 해보는거지 뭐",https://twitter.com/twitter/status/1593972164583370752
twitter,dalsae9,2022-11-19 13:22:05+00:00,,@1106dami 지금 보이는 원더보이 무대들 마구잡이로 알티중이라..ㅎㅎ😂희망차고 밝은 노래들에 멤버들이 활짝 웃는 모습들도 너무 예쁘고 목소리도 너무 잘 어울려서 너무 좋은거같아요🤭💙 원더보이 무대하는거 실물로 또 보고싶어요🥲,https://twitter.com/twitter/status/1593957788740628481
twitter,eunhae_neverdie,2022-11-19 13:20:53+00:00,,원더보이 간만에 봤더니 도파민 뿜어져나와서 길거리에 파란피토함,https://twitter.com/twitter/status/1593957483902828544
twitter,dalsae9,2022-11-19 13:18:30+00:00,,@Ayeon1106 😳!! 항상 워킨 듣고 원더보이 듣는 사람이랍니다😆 뭔가 밝은 노래들 너무 좋은거같아요☺️💙,https://twitter.com/twitter/status/1593956887044972544
twitter,1106dami,2022-11-19 13:17:08+00:00,,@dalsae9 헐ㅠㅠ저두 이런 희망찬?시원시원한 노래 넘조아용💙💙멤들이랑 찰떡이랄까요😚홍콩에서 원더보이도 했다던데 그저 부럽네여...🥲,https://twitter.com/twitter/status/1593956540846813193
twitter,Yeokjaeoppaya,2022-11-19 13:17:06+00:00,,이혁재 관절 원더보이랑 하나같음,https://twitter.com/twitter/status/1593956532718211072
twitter,Ayeon1106,2022-11-19 13:16:32+00:00,,@dalsae9 저두 원더보이 좋아해요 워킨 같은 분위기도 좋아요,https://twitter.com/twitter/status/1593956391244296192
twitter,dalsae9,2022-11-19 13:14:45+00:00,,아무도 안 궁금하시겠지만😙.. 전 원더보이 같은 노래 엄청 좋아한답니다:) 뭔가 듣는 사람 기분이 좋고 바다로 가고싶은 기분이 들어서요😆💙 https://t.co/ZDEN9Ik5tB,https://twitter.com/twitter/status/1593955941825024000
twitter,chaakkyu,2022-11-19 13:12:33+00:00,,흑발은혁원더보이 무형문화재로 지정하면 안됨?,https://twitter.com/twitter/status/1593955390039142400
twitter,vkdlfldh,2022-11-19 13:12:00+00:00,,나도 구퍼쇼다녀와서 원더보이내림받고 한달동안 한곡반복만함ㅅㄲ,https://twitter.com/twitter/status/1593955250557587459
twitter,eunhae_neverdie,2022-11-19 13:11:54+00:00,,원더보이벌레 부활,https://twitter.com/twitter/status/1593955223420432387
twitter,vkdlfldh,2022-11-19 13:10:48+00:00,,홍콩언니들원더보이내림받는중,https://twitter.com/twitter/status/1593954949993762816
twitter,Ro_zi_SJ,2022-11-19 13:07:05+00:00,,검은색 … 원더보이…?,https://twitter.com/twitter/status/1593954014466822145
twitter,hoit0602,2022-11-19 12:42:51+00:00,,고딩 패이스로 나 없는 곳에서 원더보이 추는 40대 남성 고소합니다 https://t.co/LlnK0cN6my,https://twitter.com/twitter/status/1593947913600008192
twitter,2h0415,2022-11-19 12:04:15+00:00,,@Yeokjaeoppaya 원더보이 수인 왜안오시지..,https://twitter.com/twitter/status/1593938200510468097
twitter,Yeokjaeoppaya,2022-11-19 12:03:56+00:00,,흑덮생 원더보이 생각에 심장지진남,https://twitter.com/twitter/status/1593938120277270529
twitter,wisdom12334,2022-11-19 08:30:44+00:00,,Wonder boy (원더보이(WONDER BOY)) https://t.co/lDyYSgonnn 출처 @YouTube,https://twitter.com/twitter/status/1593884465809739778
twitter,Jfuad1988,2022-11-19 03:44:20+00:00,,@hmodeler 지금 캐나다도 옛날 캐나다는 아닌 게 월드컵 본선 올라왔고 선수들 수준도 향후 10년 간 세계 축구계 중심이 될 걸로 예상되는 원더보이가 둘이나 있어요.(알폰소 데이비스랑 조나단 데이비드.… https://t.co/155wF4Zcbl,https://twitter.com/twitter/status/1593812392324235264
twitter,good_pot,2022-11-18 21:48:49+00:00,,우주의 모든 별들이 움직임을 멈추고 우리를 향해 일제히 빛을 내뿜는 순간은 단 한 번뿐이에요. 태어나서 단 한 번. 우리가 죽을 때. 그렇게. 우리는 아이로 태어나 빛으로 죽는 것이죠. 영원히 빛으로 죽는 것이죠._김연수『원더보이』p.42,https://twitter.com/twitter/status/1593722924359634945
twitter,lordgraces05,2022-11-17 04:55:22+00:00,,"월드컵의 위대한 순간 100: 원더보이 괴체, 독일에 월드컵 트로피를 바치다 (4) (출처 : FIFA Plus | 네이버 포스트) https://t.co/Wi3KZsbiMx",https://twitter.com/twitter/status/1593105493526212610
twitter,lordgraceh02,2022-11-17 04:55:12+00:00,,"월드컵의 위대한 순간 100: 원더보이 괴체, 독일에 월드컵 트로피를 바치다 (4) (출처 : FIFA Plus | 네이버 포스트) https://t.co/OrdIdzxM2m",https://twitter.com/twitter/status/1593105450563940353
twitter,darkmoon7773,2022-11-16 16:55:01+00:00,,"RT @jin_bbda: 장자
모멸감
화성에서 온 남자 금성에서 온 여자
당신이 옳다
사피엔스
코스모스
총,균,쇠
서양미술사
곰브리치 세계사
이상소설전집
나와 나타샤와 흰 당나귀
하늘과 바람과 별과 시
무소유
사슴
원더보이
길은 여기에
낯익은 세상…",https://twitter.com/twitter/status/1592924210556702720
twitter,HerzoglHerzog,2022-11-16 07:24:34+00:00,,"RT @powerdabbal: 올 한해 감사했습니다.

브라더스 까라마조프
무인도 탈출기
조선 변호사
아르토, 고흐
전설의 리틀 농구단
원더보이
그리고 공연 중인
라흐마니노프, 칠칠.

모든 순간들이 행복하고 감사했습니다.

정말 정말 감사합니다.…",https://twitter.com/twitter/status/1592780650142367745
twitter,benu_dt_5555,2022-11-15 14:16:02+00:00,,@JL_kuon 쥔짜욬ㄱㅋ쿠ㅜㅜㅜ원더보이의 위엄(?)🤣🤣🔥🔥🔥,https://twitter.com/twitter/status/1592521811262312448
twitter,tpaeetc,2022-11-14 03:56:28+00:00,,"RT @BTnest_pic: 220821 #원더보이 낮공
수형 | #김지철 배우님

나는 나중에 꼭 신문에 실릴 만큼 유명한 사람이 될 거야. https://t.co/3C62rJAdfL",https://twitter.com/twitter/status/1592003504419504130
twitter,k_jamjam2,2022-11-14 00:00:03+00:00,,"내 원더보이 어디있나 한참 찾았네
왜케 쪼꼬미처럼 나왔냐 https://t.co/avW7tAU98h",https://twitter.com/twitter/status/1591944010729652224
twitter,aeovxz,2022-11-13 11:05:11+00:00,,"요즘 노래방 가서 부르고싶은 노래
애프터스쿨 블루 원더보이
피에스타 짠해
레이디스코드 나쁜여자
시크릿 암인럽
엠씨몽 죽을만큼아파서
이엑스아이디 매일밤",https://twitter.com/twitter/status/1591749006312771584
twitter,b_____b00,2022-11-13 00:16:45+00:00,,"펑, 펑, 펑, 불꽃들이 터지는 밤, 인파로 가득한 대공원에서 혼자 환자복을 입고 개장 기념 불꽃놀이를 올려다보는 듯한 기분이 들었다. 그치지 않고 흐르는 그 눈물은 외로움의 찌꺼기들이었다. 

원더보이, 김연수",https://twitter.com/twitter/status/1591585825677975552
twitter,sjteukarchive,2022-11-10 15:20:01+00:00,,"(2)
영원한 원더보이💕 https://t.co/5vWK5vnKFP… https://t.co/oEtFQjN67a",https://twitter.com/twitter/status/1590725973850615809
twitter,eunhae_neverdie,2022-11-08 10:18:30+00:00,,나에원더보이… https://t.co/GZAGcHSEWO,https://twitter.com/twitter/status/1589925322610593793
twitter,aeovxz,2022-11-08 05:23:07+00:00,,RT @naemamdaero0: 애프터스쿨 블루 - 원더보이 https://t.co/ZYTmtf1gbx,https://twitter.com/twitter/status/1589850985463435265
twitter,aeovxz,2022-11-08 05:16:08+00:00,,애프터스쿨블루 원더보이 노래방에 있냐?,https://twitter.com/twitter/status/1589849226363957250
twitter,b_____b00,2022-11-08 04:16:47+00:00,,"절망이 강물 속으로 빠져드는 일이라면, 그래서 어느정도 내려가면 다시 딛고 올라설 바닥에 닿는 식의 침몰이라면, 우울은 바닥을 짐작할 수 없는 심해로 빠져드는 일과 비슷했다.

원더보이, 김연수",https://twitter.com/twitter/status/1589834292984942592
twitter,chalasaengmyeol,2022-11-07 15:54:56+00:00,,"RT @squib_bie: 근데 미스틱화이트 다즐링레드 들었으면
애프터스쿨블루 애프터스쿨레드 같이 갈겨줘야함
그게 도리임
인어공주 - 원더보이, 이사람 - 밤하늘에 국룰임",https://twitter.com/twitter/status/1589647600722280449
twitter,titopgjhwtggnn,2022-11-07 03:32:51+00:00,,RT @titopgjhwtggnn: 다른 세계가 있으리라는 건 환영일 뿐이야. 우리에겐 오직 이 세계뿐이야. 김연수. 원더보이.,https://twitter.com/twitter/status/1589460847667314689
twitter,titopgjhwtggnn,2022-11-07 03:21:36+00:00,,지루하고 평범하기 짝이 없었던 일상이 소중해지고 나로서 세상에 존재한다는 감각이 얼마나 소중한지 깨닫게 되는데...그럴땐 이상하게 김연수의 원더보이 문장과 앨리 스미스의 가을의 문장들이 막 떠오르고 그렇다.,https://twitter.com/twitter/status/1589458014981218305
twitter,hakte1,2022-11-06 23:48:04+00:00,,[게임라떼] 세가를 대표하던 명작 게임 ‘원더보이’ 시리즈 https://t.co/W2V9ZDhvQD,https://twitter.com/twitter/status/1589404281026752513
twitter,dear__my__blue,2022-11-06 18:06:54+00:00,,"RT @b_____b00: 절망이 강물 속으로 빠져드는 일이라면, 그래서 어느정도 내려가면 다시 딛고 올라설 바닥에 닿는 식의 침몰이라면, 우울은 바닥을 짐작할 수 없는 심해로 빠져드는 일과 비슷했다.

원더보이, 김연수",https://twitter.com/twitter/status/1589318419903807488
twitter,wow_news_wow,2022-11-06 12:19:22+00:00,,"👨‍👩‍👧 [게임라떼] 세가를 대표하던 명작 게임 ‘원더보이’ 시리즈

67333-337187
https://t.co/iPmwJMZbeX",https://twitter.com/twitter/status/1589230961027297280
twitter,__o0jm,2022-11-06 05:24:57+00:00,,"국민 회지 소장본 양도

옥판 / 청춘 연대기 0.5
썸머 / 원더보이 0.7
칠리밤 / 멜로우테라피 0.2
나너 / 너는 나 나는 너(set) 0.5
표니 / 더 프롬 0.6
국민회담 앤솔로지 0.1
그림… https://t.co/tTN9gdWb6S",https://twitter.com/twitter/status/1589126670916947968
twitter,koung___,2022-11-05 12:19:21+00:00,,@gYke3jiAFMzMZIN 슈주의 원더보이랑 차근차근이여!!,https://twitter.com/twitter/status/1588868570884476928
twitter,jeonggeul15,2022-11-05 11:45:45+00:00,,"RT @PHEW_LOVE86: 아가..원더보이가……
                                아할머니원더보이개쩔고들으면가슴두근두근도키도키뛰고실시간파란피돌게하고결국나에게는감동과사랑만남기고서남는건퍼킹나팅이라는말만오백번째라고요!!!!!!!…",https://twitter.com/twitter/status/1588860114739826688
twitter,PHEW_LOVE86,2022-11-05 10:44:46+00:00,,"아가..원더보이가……
                                아할머니원더보이개쩔고들으면가슴두근두근도키도키뛰고실시간파란피돌게하고결국나에게는감동과사랑만남기고서남는건퍼킹나팅이라는말만오백번째라고요… https://t.co/Wa2cEzE376",https://twitter.com/twitter/status/1588844765734645760
twitter,shofanofsj,2022-11-04 02:00:05+00:00,,"RT @lxna_0404: 220717 은혁 Wonder Boy 

혁재 귀엽고 청량하고 다해🥺💙🌊
원더보이혁재는 고유명사로 지정해야함

#은혁 #Eunhyuk #SS9 #SS9inSeoul https://t.co/NnWOwQEoZw",https://twitter.com/twitter/status/1588350337039372289
twitter,yoonyoon_ll,2022-11-03 03:46:25+00:00,,"갑자기 원더보이 보고싶다..
되새그림자 흐리마리~
가려진 마당의 종려나무~
언제 다시 와 원더보이ㅠㅠ 보고싶어ㅠㅠ",https://twitter.com/twitter/status/1588014711307923457
twitter,lxna_0404,2022-11-02 11:01:13+00:00,,"220717 은혁 Wonder Boy 

혁재 귀엽고 청량하고 다해🥺💙🌊
원더보이혁재는 고유명사로 지정해야함

#은혁 #Eunhyuk #SS9 #SS9inSeoul https://t.co/NnWOwQEoZw",https://twitter.com/twitter/status/1587761744054976512
twitter,ciaomusical,2022-11-02 08:22:59+00:00,,@2jh_letter 원더보이를 보러왔을때부터.......? ㅋㅋㅋㅋㅋㅋㅋ,https://twitter.com/twitter/status/1587721923596894209
twitter,lsotvaey,2022-11-01 03:46:48+00:00,,"RT @minissiptom: 원더보이의 셔틀콕 - 때로는 아무렇지 않게 https://t.co/n9G5RbOGyW #postype

제발 읽어주세요",https://twitter.com/twitter/status/1587290032507072513
